BusinessDate;PurchaseDate;RepurchaseDate;CashAmount;Term;Rate;CashTakerID
19.02.20;19.02.20;20.02.20;110000000;ON;2.3;10
19.02.20;19.02.20;20.02.20;200000000;ON;2.3;7
19.02.20;19.02.20;20.02.20;100000000;ON;2.26;10
19.02.20;19.02.20;20.02.20;70000000;ON;2.3;10
19.02.20;19.02.20;20.02.20;110000000;ON;2.27;1
19.02.20;19.02.20;20.02.20;140000000;ON;2.29;10
19.02.20;19.02.20;20.02.20;96000000;ON;2.34;3
19.02.20;19.02.20;20.02.20;100000000;ON;2.31;4
19.02.20;19.02.20;20.02.20;350000000;ON;2.1;6
19.02.20;19.02.20;20.02.20;240000000;ON;2.32;10
19.02.20;19.02.20;20.02.20;150000000;ON;2.28;4
19.02.20;19.02.20;20.02.20;130000000;ON;2.27;10
19.02.20;19.02.20;20.02.20;140000000;ON;2.32;4
19.02.20;19.02.20;20.02.20;140000000;ON;2.31;4
19.02.20;19.02.20;20.02.20;130000000;ON;2.32;4
19.02.20;19.02.20;20.02.20;120000000;ON;2.34;1
19.02.20;19.02.20;20.02.20;150000000;ON;2.711738252;8
19.02.20;19.02.20;20.02.20;100000000;ON;2.34;1
19.02.20;19.02.20;20.02.20;140000000;ON;2.3;10
19.02.20;19.02.20;20.02.20;310000000;ON;2.32;7
19.02.20;19.02.20;20.02.20;100000000;ON;2.27;2
19.02.20;19.02.20;20.02.20;130000000;ON;2.32;1
19.02.20;19.02.20;20.02.20;230000000;ON;2.33;2
19.02.20;19.02.20;20.02.20;150000000;ON;2.33;1
19.02.20;19.02.20;20.02.20;80000000;ON;2.32;10
19.02.20;19.02.20;20.02.20;150000000;ON;2.32;7
19.02.20;19.02.20;20.02.20;220000000;ON;2.2;3
19.02.20;19.02.20;20.02.20;110000000;ON;2.453361367;5
19.02.20;19.02.20;20.02.20;240000000;ON;2.31;1
19.02.20;19.02.20;20.02.20;110000000;ON;2.34;1
19.02.20;19.02.20;20.02.20;100000000;ON;2.33;10
19.02.20;19.02.20;20.02.20;120000000;ON;2.35;2
19.02.20;19.02.20;20.02.20;70000000;ON;2.31;7
17.02.20;19.02.20;26.02.20;110000000;1W;2.59;6
17.02.20;19.02.20;19.03.20;200000000;1M;2.6;2
17.02.20;19.02.20;19.03.20;94000000;1M;2.58;1
20.02.20;20.02.20;21.02.20;130000000;ON;2.59;4
20.02.20;20.02.20;21.02.20;130000000;ON;2.57;4
20.02.20;20.02.20;21.02.20;85000000;ON;2.66;7
20.02.20;20.02.20;21.02.20;70000000;ON;2.6;1
20.02.20;20.02.20;21.02.20;80000000;ON;3.013472483;8
20.02.20;20.02.20;21.02.20;78000000;ON;2.42;1
20.02.20;20.02.20;21.02.20;87000000;ON;2.49;9
20.02.20;20.02.20;21.02.20;85000000;ON;2.767949534;5
20.02.20;20.02.20;21.02.20;110000000;ON;2.911985136;8
20.02.20;20.02.20;21.02.20;130000000;ON;2.51;7
20.02.20;20.02.20;21.02.20;100000000;ON;2.54;1
20.02.20;20.02.20;21.02.20;60000000;ON;2.54;6
20.02.20;20.02.20;21.02.20;115000000;ON;2.566207235;5
20.02.20;20.02.20;21.02.20;240000000;ON;2.45;2
20.02.20;20.02.20;21.02.20;310000000;ON;2.64;2
20.02.20;20.02.20;21.02.20;120000000;ON;2.953655658;8
20.02.20;20.02.20;21.02.20;100000000;ON;2.7;10
20.02.20;20.02.20;21.02.20;140000000;ON;2.7;9
20.02.20;20.02.20;21.02.20;130000000;ON;2.67;1
20.02.20;20.02.20;21.02.20;130000000;ON;2.7;3
20.02.20;20.02.20;21.02.20;86000000;ON;2.58;9
20.02.20;20.02.20;21.02.20;100000000;ON;2.61;2
20.02.20;20.02.20;21.02.20;150000000;ON;2.77796406;5
20.02.20;20.02.20;21.02.20;140000000;ON;2.59;7
20.02.20;20.02.20;21.02.20;200000000;ON;2.66;2
20.02.20;20.02.20;21.02.20;325000000;ON;2.5;7
20.02.20;20.02.20;21.02.20;150000000;ON;2.53;2
20.02.20;20.02.20;21.02.20;120000000;ON;2.718921132;8
20.02.20;20.02.20;21.02.20;140000000;ON;2.65;2
20.02.20;20.02.20;21.02.20;840000000;ON;2.710814317;8
20.02.20;20.02.20;21.02.20;70000000;ON;2.51;4
20.02.20;20.02.20;21.02.20;110000000;ON;2.5;9
20.02.20;20.02.20;21.02.20;140000000;ON;2.57;10
20.02.20;20.02.20;21.02.20;110000000;ON;2.59;4
20.02.20;20.02.20;21.02.20;110000000;ON;2.6;4
20.02.20;20.02.20;21.02.20;540000000;ON;2.707099649;5
20.02.20;20.02.20;21.02.20;140000000;ON;2.41;1
20.02.20;20.02.20;21.02.20;250000000;ON;2.48;1
20.02.20;20.02.20;21.02.20;200000000;ON;2.48;10
20.02.20;20.02.20;21.02.20;140000000;ON;2.52;10
20.02.20;20.02.20;21.02.20;120000000;ON;2.56;1
20.02.20;20.02.20;21.02.20;70000000;ON;2.58;6
20.02.20;20.02.20;21.02.20;250000000;ON;2.68;4
20.02.20;20.02.20;21.02.20;280000000;ON;2.68;9
18.02.20;20.02.20;27.02.20;130000000;1W;2.57;4
18.02.20;20.02.20;20.03.20;100000000;1M;2.58;9
18.02.20;20.02.20;20.03.20;420000000;1M;2.57;1
18.02.20;20.02.20;20.03.20;340000000;1M;2.56;6
18.02.20;20.02.20;20.05.20;60000000;3M;2.59;1
21.02.20;21.02.20;24.02.20;100000000;ON;2.51;6
21.02.20;21.02.20;24.02.20;120000000;ON;2.58;6
21.02.20;21.02.20;24.02.20;110000000;ON;2.842803095;8
21.02.20;21.02.20;24.02.20;83000000;ON;2.716708942;8
21.02.20;21.02.20;24.02.20;140000000;ON;2.55;3
21.02.20;21.02.20;24.02.20;80000000;ON;2.856867836;5
21.02.20;21.02.20;24.02.20;110000000;ON;2.5;2
21.02.20;21.02.20;24.02.20;110000000;ON;2.51;1
21.02.20;21.02.20;24.02.20;110000000;ON;2.56;7
21.02.20;21.02.20;24.02.20;50000000;ON;2.58;10
21.02.20;21.02.20;24.02.20;110000000;ON;2.737871667;5
21.02.20;21.02.20;24.02.20;78000000;ON;2.736301848;8
21.02.20;21.02.20;24.02.20;70000000;ON;2.6;9
21.02.20;21.02.20;24.02.20;150000000;ON;2.59;6
21.02.20;21.02.20;24.02.20;75000000;ON;2.55;9
21.02.20;21.02.20;24.02.20;80000000;ON;2.54;3
21.02.20;21.02.20;24.02.20;60000000;ON;2.55;6
21.02.20;21.02.20;24.02.20;90000000;ON;2.54;9
21.02.20;21.02.20;24.02.20;90000000;ON;2.54;6
21.02.20;21.02.20;24.02.20;60000000;ON;2.61;1
21.02.20;21.02.20;24.02.20;140000000;ON;2.56;9
21.02.20;21.02.20;24.02.20;88000000;ON;2.52;9
21.02.20;21.02.20;24.02.20;150000000;ON;2.56;1
21.02.20;21.02.20;24.02.20;110000000;ON;2.59;9
21.02.20;21.02.20;24.02.20;150000000;ON;2.64;6
21.02.20;21.02.20;24.02.20;100000000;ON;2.49;3
21.02.20;21.02.20;24.02.20;110000000;ON;2.54;4
21.02.20;21.02.20;24.02.20;50000000;ON;2.52;10
21.02.20;21.02.20;24.02.20;140000000;ON;2.54;2
21.02.20;21.02.20;24.02.20;100000000;ON;3.0198417;8
21.02.20;21.02.20;24.02.20;480000000;ON;2.609211215;5
21.02.20;21.02.20;24.02.20;140000000;ON;2.53;1
21.02.20;21.02.20;24.02.20;70000000;ON;2.56;10
21.02.20;21.02.20;24.02.20;110000000;ON;2.58;3
21.02.20;21.02.20;24.02.20;440000000;ON;2.5964217;8
21.02.20;21.02.20;24.02.20;130000000;ON;2.5;10
21.02.20;21.02.20;24.02.20;100000000;ON;2.54;6
21.02.20;21.02.20;24.02.20;84000000;ON;2.52;7
21.02.20;21.02.20;24.02.20;194000000;ON;2.62274933;5
21.02.20;21.02.20;24.02.20;150000000;ON;2.54;4
21.02.20;21.02.20;24.02.20;150000000;ON;2.56;10
21.02.20;21.02.20;24.02.20;130000000;ON;2.52;10
21.02.20;21.02.20;24.02.20;170000000;ON;2.57;10
21.02.20;21.02.20;24.02.20;200000000;ON;2.625608738;8
21.02.20;21.02.20;24.02.20;110000000;ON;2.51;2
21.02.20;21.02.20;24.02.20;230000000;ON;2.55;2
21.02.20;21.02.20;24.02.20;120000000;ON;2.53;7
21.02.20;21.02.20;24.02.20;110000000;ON;2.51;9
21.02.20;21.02.20;24.02.20;80000000;ON;2.57;9
21.02.20;21.02.20;24.02.20;130000000;ON;2.845455612;8
21.02.20;21.02.20;24.02.20;100000000;ON;2.55;1
21.02.20;21.02.20;24.02.20;99000000;ON;2.52;3
21.02.20;21.02.20;24.02.20;130000000;ON;2.61;6
19.02.20;21.02.20;28.02.20;100000000;1W;2.55;7
19.02.20;21.02.20;28.02.20;131000000;1W;2.58;3
19.02.20;21.02.20;25.03.20;60000000;1M;2.56;3
19.02.20;21.02.20;21.05.20;160000000;3M;2.645107492;8
19.02.20;21.02.20;21.05.20;250000000;3M;2.55;4
19.02.20;21.02.20;21.05.20;510000000;3M;2.57;7
19.02.20;21.02.20;21.08.20;230000000;6M;2.56;10
24.02.20;24.02.20;25.02.20;220000000;ON;2.52;10
24.02.20;24.02.20;25.02.20;105000000;ON;2.838418314;5
24.02.20;24.02.20;25.02.20;90000000;ON;2.56;7
24.02.20;24.02.20;25.02.20;100000000;ON;2.46;9
24.02.20;24.02.20;25.02.20;100000000;ON;2.46;2
24.02.20;24.02.20;25.02.20;110000000;ON;2.45;10
24.02.20;24.02.20;25.02.20;100000000;ON;2.635122025;5
24.02.20;24.02.20;25.02.20;60000000;ON;2.48;2
24.02.20;24.02.20;25.02.20;100000000;ON;2.48;4
24.02.20;24.02.20;25.02.20;140000000;ON;2.45;1
24.02.20;24.02.20;25.02.20;75000000;ON;2.722880921;8
24.02.20;24.02.20;25.02.20;50000000;ON;2.49;4
24.02.20;24.02.20;25.02.20;110000000;ON;2.59;10
24.02.20;24.02.20;25.02.20;86000000;ON;2.755895378;5
24.02.20;24.02.20;25.02.20;50000000;ON;2.45;7
24.02.20;24.02.20;25.02.20;187000000;ON;2.53;3
24.02.20;24.02.20;25.02.20;130000000;ON;2.738046689;5
24.02.20;24.02.20;25.02.20;60000000;ON;2.51;7
24.02.20;24.02.20;25.02.20;110000000;ON;2.696227061;5
24.02.20;24.02.20;25.02.20;110000000;ON;2.46;1
24.02.20;24.02.20;25.02.20;105000000;ON;2.47;10
24.02.20;24.02.20;25.02.20;110000000;ON;2.648233683;5
24.02.20;24.02.20;25.02.20;150000000;ON;2.45;2
24.02.20;24.02.20;25.02.20;140000000;ON;2.47;9
24.02.20;24.02.20;25.02.20;110000000;ON;2.45;3
24.02.20;24.02.20;25.02.20;117000000;ON;2.5;1
24.02.20;24.02.20;25.02.20;84000000;ON;2.51;10
24.02.20;24.02.20;25.02.20;460000000;ON;2.678543978;8
24.02.20;24.02.20;25.02.20;200000000;ON;2.56;3
24.02.20;24.02.20;25.02.20;220000000;ON;2.47;10
24.02.20;24.02.20;25.02.20;230000000;ON;2.5;7
24.02.20;24.02.20;25.02.20;250000000;ON;2.665089755;5
24.02.20;24.02.20;25.02.20;220000000;ON;2.55;7
24.02.20;24.02.20;25.02.20;100000000;ON;2.48;2
24.02.20;24.02.20;25.02.20;110000000;ON;2.714939726;8
24.02.20;24.02.20;25.02.20;90000000;ON;2.53;4
24.02.20;24.02.20;25.02.20;120000000;ON;2.626401352;8
24.02.20;24.02.20;25.02.20;130000000;ON;2.54;7
24.02.20;24.02.20;25.02.20;210000000;ON;2.49;9
24.02.20;24.02.20;25.02.20;140000000;ON;2.5;6
24.02.20;24.02.20;25.02.20;92000000;ON;2.56;4
20.02.20;24.02.20;2.03.20;120000000;1W;2.57;4
20.02.20;24.02.20;2.03.20;80000000;1W;2.615125325;5
20.02.20;24.02.20;26.03.20;330000000;1M;2.58;7
20.02.20;24.02.20;26.03.20;230000000;1M;2.787278182;5
20.02.20;24.02.20;26.03.20;200000000;1M;2.6;10
25.02.20;25.02.20;26.02.20;124000000;ON;2.41;3
25.02.20;25.02.20;26.02.20;130000000;ON;2.838116819;8
25.02.20;25.02.20;26.02.20;240000000;ON;2.44;9
25.02.20;25.02.20;26.02.20;80000000;ON;2.42;7
25.02.20;25.02.20;26.02.20;120000000;ON;2.461575526;8
25.02.20;25.02.20;26.02.20;126000000;ON;2.47358593;5
25.02.20;25.02.20;26.02.20;150000000;ON;2.42;10
25.02.20;25.02.20;26.02.20;200000000;ON;2.42;4
25.02.20;25.02.20;26.02.20;113000000;ON;2.35;6
25.02.20;25.02.20;26.02.20;140000000;ON;2.48;3
25.02.20;25.02.20;26.02.20;56000000;ON;2.43;7
25.02.20;25.02.20;26.02.20;80000000;ON;2.41;7
25.02.20;25.02.20;26.02.20;150000000;ON;2.46;7
25.02.20;25.02.20;26.02.20;50000000;ON;2.622707204;5
25.02.20;25.02.20;26.02.20;50000000;ON;2.46;6
25.02.20;25.02.20;26.02.20;110000000;ON;2.47;10
25.02.20;25.02.20;26.02.20;60000000;ON;2.589900342;8
25.02.20;25.02.20;26.02.20;75000000;ON;2.43;4
25.02.20;25.02.20;26.02.20;138000000;ON;2.43;7
25.02.20;25.02.20;26.02.20;60000000;ON;2.51;9
25.02.20;25.02.20;26.02.20;60000000;ON;2.41;7
25.02.20;25.02.20;26.02.20;120000000;ON;2.42;3
25.02.20;25.02.20;26.02.20;50000000;ON;2.46;9
25.02.20;25.02.20;26.02.20;150000000;ON;2.49;6
25.02.20;25.02.20;26.02.20;75000000;ON;2.44;10
25.02.20;25.02.20;26.02.20;80000000;ON;2.44;1
25.02.20;25.02.20;26.02.20;130000000;ON;2.47;10
25.02.20;25.02.20;26.02.20;100000000;ON;2.42;9
25.02.20;25.02.20;26.02.20;110000000;ON;2.49;2
25.02.20;25.02.20;26.02.20;140000000;ON;2.46;2
25.02.20;25.02.20;26.02.20;190000000;ON;2.49;7
25.02.20;25.02.20;26.02.20;1050000000;ON;2.47;9
25.02.20;25.02.20;26.02.20;100000000;ON;2.45;10
25.02.20;25.02.20;26.02.20;420000000;ON;2.49;2
25.02.20;25.02.20;26.02.20;130000000;ON;2.546768657;5
25.02.20;25.02.20;26.02.20;90000000;ON;2.47;4
25.02.20;25.02.20;26.02.20;150000000;ON;2.655681171;8
25.02.20;25.02.20;26.02.20;100000000;ON;2.45;2
25.02.20;25.02.20;26.02.20;540000000;ON;2.464110416;8
25.02.20;25.02.20;26.02.20;140000000;ON;2.41;9
25.02.20;25.02.20;26.02.20;110000000;ON;2.47;2
25.02.20;25.02.20;26.02.20;76000000;ON;2.45;9
25.02.20;25.02.20;26.02.20;150000000;ON;2.32;10
25.02.20;25.02.20;26.02.20;300000000;ON;2.4;7
25.02.20;25.02.20;26.02.20;120000000;ON;2.44;1
25.02.20;25.02.20;26.02.20;110000000;ON;2.48;10
25.02.20;25.02.20;26.02.20;80000000;ON;2.881522097;8
25.02.20;25.02.20;26.02.20;130000000;ON;2.46;7
25.02.20;25.02.20;26.02.20;100000000;ON;2.4;9
25.02.20;25.02.20;26.02.20;250000000;ON;2.41;7
25.02.20;25.02.20;26.02.20;220000000;ON;2.49;1
25.02.20;25.02.20;26.02.20;220000000;ON;2.51;4
25.02.20;25.02.20;26.02.20;60000000;ON;2.588852336;8
25.02.20;25.02.20;26.02.20;110000000;ON;2.52;4
25.02.20;25.02.20;26.02.20;250000000;ON;2.54;9
21.02.20;25.02.20;3.03.20;250000000;1W;2.721956174;5
21.02.20;25.02.20;3.03.20;75000000;1W;2.57;1
21.02.20;25.02.20;25.03.20;60000000;1M;2.59;6
21.02.20;25.02.20;25.03.20;100000000;1M;2.61;3
21.02.20;25.02.20;26.05.20;410000000;3M;2.59;3
26.02.20;26.02.20;27.02.20;50000000;ON;2.49;9
26.02.20;26.02.20;27.02.20;75000000;ON;2.59495612;5
26.02.20;26.02.20;27.02.20;170000000;ON;2.45;7
26.02.20;26.02.20;27.02.20;94000000;ON;2.47;7
26.02.20;26.02.20;27.02.20;118000000;ON;2.4;3
26.02.20;26.02.20;27.02.20;80000000;ON;2.43;2
26.02.20;26.02.20;27.02.20;150000000;ON;2.47;3
26.02.20;26.02.20;27.02.20;210000000;ON;2.596386762;5
26.02.20;26.02.20;27.02.20;110000000;ON;2.47;2
26.02.20;26.02.20;27.02.20;70000000;ON;2.39;1
26.02.20;26.02.20;27.02.20;118000000;ON;2.47;7
26.02.20;26.02.20;27.02.20;150000000;ON;2.47;4
26.02.20;26.02.20;27.02.20;95000000;ON;2.45;2
26.02.20;26.02.20;27.02.20;100000000;ON;2.44;9
26.02.20;26.02.20;27.02.20;70000000;ON;2.41;10
26.02.20;26.02.20;27.02.20;90000000;ON;2.41;7
26.02.20;26.02.20;27.02.20;230000000;ON;2.4;3
26.02.20;26.02.20;27.02.20;240000000;ON;2.44;9
26.02.20;26.02.20;27.02.20;100000000;ON;2.47;4
26.02.20;26.02.20;27.02.20;130000000;ON;2.41;2
26.02.20;26.02.20;27.02.20;65000000;ON;2.4;7
26.02.20;26.02.20;27.02.20;100000000;ON;2.4;3
26.02.20;26.02.20;27.02.20;140000000;ON;2.45;7
26.02.20;26.02.20;27.02.20;140000000;ON;2.580615148;8
26.02.20;26.02.20;27.02.20;140000000;ON;2.42;1
26.02.20;26.02.20;27.02.20;110000000;ON;2.5;2
26.02.20;26.02.20;27.02.20;90000000;ON;2.37;3
26.02.20;26.02.20;27.02.20;100000000;ON;2.679745531;5
26.02.20;26.02.20;27.02.20;110000000;ON;2.42;2
26.02.20;26.02.20;27.02.20;130000000;ON;2.607865236;8
26.02.20;26.02.20;27.02.20;120000000;ON;2.536917637;5
26.02.20;26.02.20;27.02.20;111000000;ON;2.41;10
26.02.20;26.02.20;27.02.20;140000000;ON;2.41;10
26.02.20;26.02.20;27.02.20;510000000;ON;2.39;9
26.02.20;26.02.20;27.02.20;123000000;ON;2.3;6
26.02.20;26.02.20;27.02.20;120000000;ON;2.35;10
26.02.20;26.02.20;27.02.20;100000000;ON;2.47;9
26.02.20;26.02.20;27.02.20;240000000;ON;2.38;1
26.02.20;26.02.20;27.02.20;100000000;ON;2.38;7
26.02.20;26.02.20;27.02.20;230000000;ON;2.42;7
26.02.20;26.02.20;27.02.20;130000000;ON;2.42;6
26.02.20;26.02.20;27.02.20;140000000;ON;2.558291397;5
26.02.20;26.02.20;27.02.20;130000000;ON;2.46;1
26.02.20;26.02.20;27.02.20;110000000;ON;2.46;1
26.02.20;26.02.20;27.02.20;740000000;ON;2.5;4
24.02.20;26.02.20;26.03.20;100000000;1M;2.56;7
24.02.20;26.02.20;26.03.20;130000000;1M;2.58;3
24.02.20;26.02.20;26.03.20;90000000;1M;2.58;10
27.02.20;27.02.20;28.02.20;150000000;ON;2.28;4
27.02.20;27.02.20;28.02.20;110000000;ON;2.565230951;5
27.02.20;27.02.20;28.02.20;110000000;ON;2.779452418;8
27.02.20;27.02.20;28.02.20;105000000;ON;2.36;4
27.02.20;27.02.20;28.02.20;100000000;ON;2.25;6
27.02.20;27.02.20;28.02.20;60000000;ON;2.37;9
27.02.20;27.02.20;28.02.20;80000000;ON;2.37;6
27.02.20;27.02.20;28.02.20;140000000;ON;2.38;6
27.02.20;27.02.20;28.02.20;110000000;ON;2.605160679;8
27.02.20;27.02.20;28.02.20;89000000;ON;2.32;2
27.02.20;27.02.20;28.02.20;290000000;ON;2.35;6
27.02.20;27.02.20;28.02.20;80000000;ON;2.35;7
27.02.20;27.02.20;28.02.20;150000000;ON;2.31;7
27.02.20;27.02.20;28.02.20;110000000;ON;2.575254446;8
27.02.20;27.02.20;28.02.20;70000000;ON;2.4476425;5
27.02.20;27.02.20;28.02.20;100000000;ON;2.33;7
27.02.20;27.02.20;28.02.20;340000000;ON;2.600853915;8
27.02.20;27.02.20;28.02.20;120000000;ON;2.28;1
27.02.20;27.02.20;28.02.20;60000000;ON;2.25;3
27.02.20;27.02.20;28.02.20;120000000;ON;2.4;6
27.02.20;27.02.20;28.02.20;130000000;ON;2.47;2
27.02.20;27.02.20;28.02.20;90000000;ON;2.27;6
27.02.20;27.02.20;28.02.20;100000000;ON;2.33;7
27.02.20;27.02.20;28.02.20;50000000;ON;2.521481594;5
27.02.20;27.02.20;28.02.20;140000000;ON;2.35;4
27.02.20;27.02.20;28.02.20;150000000;ON;2.41;6
27.02.20;27.02.20;28.02.20;70000000;ON;2.48;1
27.02.20;27.02.20;28.02.20;110000000;ON;2.491975746;5
27.02.20;27.02.20;28.02.20;70000000;ON;2.26;9
27.02.20;27.02.20;28.02.20;110000000;ON;2.27;4
27.02.20;27.02.20;28.02.20;540000000;ON;2.27;4
27.02.20;27.02.20;28.02.20;90000000;ON;2.638425039;8
27.02.20;27.02.20;28.02.20;150000000;ON;2.44;4
27.02.20;27.02.20;28.02.20;390000000;ON;2.31;3
27.02.20;27.02.20;28.02.20;110000000;ON;2.36;7
27.02.20;27.02.20;28.02.20;230000000;ON;2.45;1
27.02.20;27.02.20;28.02.20;110000000;ON;2.41;1
27.02.20;27.02.20;28.02.20;90000000;ON;2.39;6
27.02.20;27.02.20;28.02.20;250000000;ON;2.42;7
27.02.20;27.02.20;28.02.20;220000000;ON;2.33;2
27.02.20;27.02.20;28.02.20;80000000;ON;2.501983099;5
27.02.20;27.02.20;28.02.20;100000000;ON;2.33;9
27.02.20;27.02.20;28.02.20;300000000;ON;2.554634599;5
27.02.20;27.02.20;28.02.20;120000000;ON;2.805237734;8
27.02.20;27.02.20;28.02.20;250000000;ON;2.582958766;5
27.02.20;27.02.20;28.02.20;120000000;ON;2.39;6
27.02.20;27.02.20;28.02.20;710000000;ON;2.642887595;8
25.02.20;27.02.20;5.03.20;140000000;1W;2.57;10
25.02.20;27.02.20;5.03.20;310000000;1W;2.57;1
25.02.20;27.02.20;27.03.20;110000000;1M;2.55;4
25.02.20;27.02.20;27.03.20;70000000;1M;2.55;3
28.02.20;28.02.20;2.03.20;34197409.38;ON;1.538241732;9
28.02.20;28.02.20;2.03.20;55652363.98;ON;2.485724563;5
28.02.20;28.02.20;2.03.20;29541082.65;ON;2.002645976;7
28.02.20;28.02.20;2.03.20;31156601.67;ON;2.278150998;2
28.02.20;28.02.20;2.03.20;25161940.91;ON;2.380469387;3
28.02.20;28.02.20;2.03.20;31792219.52;ON;2.279606302;7
28.02.20;28.02.20;2.03.20;39406629.92;ON;2.25587368;7
28.02.20;28.02.20;2.03.20;25895932.42;ON;1.44814795;7
28.02.20;28.02.20;2.03.20;53225552.71;ON;1.600327763;3
28.02.20;28.02.20;2.03.20;18188338.55;ON;1.61865231;4
28.02.20;28.02.20;2.03.20;18927602.77;ON;1.908788591;9
28.02.20;28.02.20;2.03.20;37393525.98;ON;2.385458699;5
28.02.20;28.02.20;2.03.20;25377034.64;ON;1.552783519;2
28.02.20;28.02.20;2.03.20;22048867.18;ON;2.304369083;8
28.02.20;28.02.20;2.03.20;42556927.41;ON;2.469121582;8
28.02.20;28.02.20;2.03.20;26451859.58;ON;2.06092155;10
28.02.20;28.02.20;2.03.20;38509715.56;ON;2.283741548;10
28.02.20;28.02.20;2.03.20;26082893.32;ON;2.127637739;9
28.02.20;28.02.20;2.03.20;33138022.8;ON;1.946712666;1
28.02.20;28.02.20;2.03.20;26077450.95;ON;2.250582084;7
28.02.20;28.02.20;2.03.20;135217464.9;ON;1.36213691;7
28.02.20;28.02.20;2.03.20;41376586.36;ON;2.362875827;5
28.02.20;28.02.20;2.03.20;22415779.46;ON;1.569439453;1
28.02.20;28.02.20;2.03.20;214792147.6;ON;2.035140505;9
28.02.20;28.02.20;2.03.20;30915662.6;ON;2.351708201;3
28.02.20;28.02.20;2.03.20;64197782;ON;1.836316749;3
28.02.20;28.02.20;2.03.20;17112834.48;ON;2.599309849;8
28.02.20;28.02.20;2.03.20;24957688.03;ON;1.773287802;2
28.02.20;28.02.20;2.03.20;35743636.9;ON;1.542891402;4
28.02.20;28.02.20;2.03.20;42193780.53;ON;1.969524086;3
28.02.20;28.02.20;2.03.20;68856479.19;ON;1.342985764;1
28.02.20;28.02.20;2.03.20;84987738.7;ON;1.65886011;8
28.02.20;28.02.20;2.03.20;61355077.93;ON;1.863403766;5
28.02.20;28.02.20;2.03.20;18388030.88;ON;1.409078679;6
28.02.20;28.02.20;2.03.20;48990752.5;ON;1.460979795;7
26.02.20;28.02.20;6.03.20;125000000;1W;2.54;6
26.02.20;28.02.20;6.03.20;50000000;1W;2.55;2
26.02.20;28.02.20;6.03.20;410000000;1W;2.55;6
26.02.20;28.02.20;28.08.20;111000000;6M;2.6;7
2.03.20;2.03.20;3.03.20;130000000;ON;2.41;6
2.03.20;2.03.20;3.03.20;50000000;ON;2.43;6
2.03.20;2.03.20;3.03.20;140000000;ON;2.46;9
2.03.20;2.03.20;3.03.20;430000000;ON;2.5316223;5
2.03.20;2.03.20;3.03.20;100000000;ON;2.705771863;8
2.03.20;2.03.20;3.03.20;130000000;ON;2.44;3
2.03.20;2.03.20;3.03.20;120000000;ON;2.667366769;5
2.03.20;2.03.20;3.03.20;70000000;ON;2.28;2
2.03.20;2.03.20;3.03.20;210000000;ON;2.4;2
2.03.20;2.03.20;3.03.20;200000000;ON;2.35;4
2.03.20;2.03.20;3.03.20;120000000;ON;2.39;3
2.03.20;2.03.20;3.03.20;110000000;ON;2.667573224;5
2.03.20;2.03.20;3.03.20;150000000;ON;2.36;9
2.03.20;2.03.20;3.03.20;130000000;ON;2.42;2
2.03.20;2.03.20;3.03.20;120000000;ON;2.532134433;8
2.03.20;2.03.20;3.03.20;125000000;ON;2.47;4
2.03.20;2.03.20;3.03.20;210000000;ON;2.55;10
2.03.20;2.03.20;3.03.20;100000000;ON;2.31;10
2.03.20;2.03.20;3.03.20;115000000;ON;2.31;9
2.03.20;2.03.20;3.03.20;100000000;ON;2.37;1
2.03.20;2.03.20;3.03.20;120000000;ON;2.38;9
2.03.20;2.03.20;3.03.20;100000000;ON;2.903570127;8
2.03.20;2.03.20;3.03.20;140000000;ON;2.45;10
2.03.20;2.03.20;3.03.20;150000000;ON;2.25;2
2.03.20;2.03.20;3.03.20;130000000;ON;2.21;7
2.03.20;2.03.20;3.03.20;90000000;ON;2.22;2
2.03.20;2.03.20;3.03.20;230000000;ON;2.27;4
2.03.20;2.03.20;3.03.20;150000000;ON;2.26;10
2.03.20;2.03.20;3.03.20;150000000;ON;2.573596285;5
2.03.20;2.03.20;3.03.20;100000000;ON;2.667114902;8
2.03.20;2.03.20;3.03.20;110000000;ON;2.39;4
2.03.20;2.03.20;3.03.20;120000000;ON;2.65479757;8
2.03.20;2.03.20;3.03.20;150000000;ON;2.43;7
2.03.20;2.03.20;3.03.20;120000000;ON;2.42;7
2.03.20;2.03.20;3.03.20;125000000;ON;2.44;10
2.03.20;2.03.20;3.03.20;110000000;ON;2.767759368;8
2.03.20;2.03.20;3.03.20;140000000;ON;2.45;10
2.03.20;2.03.20;3.03.20;110000000;ON;2.47;4
2.03.20;2.03.20;3.03.20;510000000;ON;2.24;10
2.03.20;2.03.20;3.03.20;60000000;ON;2.42;6
2.03.20;2.03.20;3.03.20;110000000;ON;2.44;2
2.03.20;2.03.20;3.03.20;170000000;ON;2.482243857;5
2.03.20;2.03.20;3.03.20;130000000;ON;2.35;3
2.03.20;2.03.20;3.03.20;220000000;ON;2.722134832;8
27.02.20;2.03.20;9.03.20;100000000;1W;2.602364335;5
27.02.20;2.03.20;9.03.20;110000000;1W;2.48;9
27.02.20;2.03.20;9.03.20;150000000;1W;2.47;6
27.02.20;2.03.20;9.03.20;120000000;1W;2.800381415;5
27.02.20;2.03.20;9.03.20;70000000;1W;2.53;3
27.02.20;2.03.20;9.03.20;120000000;1W;2.51;2
27.02.20;2.03.20;9.03.20;80000000;1W;2.54;10
